2016-08-27T12:23:05.073,rcv,1472300585073,1472300585067,5e12b02f-5bb9-462c-948d-9999c87cdea7
2016-08-27T12:23:05.143,rcv,1472300585143,1472300585135,96da02b9-0ace-4372-a4b9-59f0a2ab625d
2016-08-27T12:23:05.850,rcv,1472300585850,1472300585835,d5327e13-0344-418e-bc0a-33c6b4cc032d
2016-08-27T12:23:06.106,rcv,1472300586106,1472300586104,4a05aa70-a2eb-4c20-b3d7-4ddfd9d6b630
2016-08-27T12:23:06.617,rcv,1472300586617,1472300586604,442484b7-f437-49c8-875a-7074f0f30057
2016-08-27T12:23:06.815,rcv,1472300586815,1472300586797,680dcd58-0fa6-465d-aa84-3c88cf032814
2016-08-27T12:23:06.878,rcv,1472300586878,1472300586875,71888964-6eaa-4678-8dac-b7175cb1546b
2016-08-27T12:23:08.501,rcv,1472300588501,1472300588490,44f53456-a4ff-4660-8c28-976593648bc0
2016-08-27T12:23:09.672,rcv,1472300589672,1472300589664,adf1f64c-c405-49df-a525-012c4a0b4b4e
2016-08-27T12:23:09.946,rcv,1472300589946,1472300589944,9e8def86-aee6-4110-9a3d-c41ba1bac1e0
2016-08-27T12:23:10.720,rcv,1472300590720,1472300590716,d3f2f348-2e52-425a-8fee-a3c851a6c791
2016-08-27T12:23:11.409,rcv,1472300591409,1472300591404,0888eebd-ffc6-4485-ab5c-588c7d47fa55
2016-08-27T12:23:11.425,rcv,1472300591425,1472300591423,c2e61adb-79eb-4c40-9532-ed8e93659512
2016-08-27T12:23:11.558,rcv,1472300591558,1472300591550,42bf1937-d34f-4127-b2a6-f67456d5fe04
2016-08-27T12:23:11.982,rcv,1472300591982,1472300591976,2e6bd8a8-8237-4c82-8f69-2cf261280031
2016-08-27T12:23:12.187,rcv,1472300592187,1472300592174,4387f4e7-1cd1-46cf-94e6-543a90606ae4
2016-08-27T12:23:12.274,rcv,1472300592274,1472300592271,85ba8a4c-cd3f-4b74-8cc1-92d6bfcefda8
2016-08-27T12:23:12.965,rcv,1472300592965,1472300592963,59d95d73-a11a-4c8b-b54a-5a00141b44c1
2016-08-27T12:23:13.044,rcv,1472300593044,1472300593041,b43d2ef4-fd31-494d-bac8-8f9d92a31476
2016-08-27T12:23:16.046,rcv,1472300596046,1472300596044,08bc2118-22ce-4495-be4b-7a3bf7dbbdf0
2016-08-27T12:23:16.105,rcv,1472300596105,1472300596103,181debf1-0d84-4b7b-8b89-551ce71e34e8
2016-08-27T12:23:16.580,rcv,1472300596580,1472300596574,1cfa9cca-8358-4411-b8da-05edc2223fa0
2016-08-27T12:23:17.349,rcv,1472300597349,1472300597344,7c4a7ee1-a576-457a-a875-061bec8af96b
2016-08-27T12:23:17.575,rcv,1472300597575,1472300597573,a37a4910-fe7b-4f73-91fa-b27d9acf699c
