2016-08-27T10:11:40.531,rcv,1472292700531,1472292700506,e56dd68e-fb9c-4887-8798-460570fcd13f
2016-08-27T10:11:42.976,rcv,1472292702976,1472292702954,6181c665-b04a-4cee-8d2d-35ab3a46679e
2016-08-27T10:11:44.708,rcv,1472292704708,1472292704692,9653d127-c5bb-4825-8fd8-87c292c0356d
2016-08-27T10:11:45.947,rcv,1472292705947,1472292705928,83cf5d2e-63d6-4be9-8b35-01665a22cc62
2016-08-27T10:11:48.256,rcv,1472292708256,1472292708242,76b39a9c-334f-4788-98ad-37bb30df3bcd
2016-08-27T10:11:54.170,rcv,1472292714170,1472292714145,9cec4e60-b4ed-45b7-96a7-95a611de2e7c
2016-08-27T10:11:56.035,rcv,1472292716035,1472292716020,18decec0-3a75-41e3-9e8b-98f705c33bba
2016-08-27T10:11:58.408,rcv,1472292718408,1472292718391,15327c49-a546-4e78-8328-684295b44825
2016-08-27T10:11:59.789,rcv,1472292719789,1472292719765,a90510d7-a044-4208-9812-2efc81d393cd
2016-08-27T10:12:03.535,rcv,1472292723535,1472292723511,730dfebf-c956-4394-982a-a157aac6f780
2016-08-27T10:12:03.829,rcv,1472292723829,1472292723808,5dd05c6a-1f20-4d80-a328-615bff3e77e3
2016-08-27T10:12:07.516,rcv,1472292727516,1472292727501,a61f5f4d-a771-45f3-8948-50af67df828e
2016-08-27T10:12:09.327,rcv,1472292729327,1472292729309,86e2a857-15cb-455c-ae8a-e0bf354bf74e
2016-08-27T10:12:10.768,rcv,1472292730768,1472292730751,91467d53-47c1-4b45-ab74-9e1683dbf8b5
2016-08-27T10:12:16.655,rcv,1472292736655,1472292736634,12baf193-8398-4ce3-9c3a-aa1a7d723994
2016-08-27T10:12:18.806,rcv,1472292738806,1472292738773,f47efcde-ed52-4078-9333-0788ebcce5c8
2016-08-27T10:12:23.550,rcv,1472292743550,1472292743535,77f53fa3-0c23-48f7-a3cf-53a3e45a4ce0
2016-08-27T10:12:27.207,rcv,1472292747207,1472292747194,4fc4cbb2-8645-4717-96cd-46aa74e581d4
2016-08-27T10:12:31.983,rcv,1472292751983,1472292751970,52290042-f9e4-449e-abd6-71b018289743
2016-08-27T10:12:32.007,rcv,1472292752007,1472292751989,bc78d3bb-cfbf-432c-b354-9df56f52916c
2016-08-27T10:12:33.228,rcv,1472292753228,1472292753209,0790401a-7b7e-444e-93ea-c8cd9ac9633a
2016-08-27T10:12:35.753,rcv,1472292755753,1472292755743,bf48525a-8d2f-4c9c-90d9-7f00edb4923d
2016-08-27T10:12:42.241,rcv,1472292762241,1472292762221,6fcfbfb3-db38-439d-8444-5cd22a18c1b9
2016-08-27T10:12:42.837,rcv,1472292762837,1472292762811,4c364196-9b76-4245-a773-dca3c8fe43f3
2016-08-27T10:12:43.098,rcv,1472292763098,1472292763084,50877094-ce4f-41c3-8c6f-551242111aaa
2016-08-27T10:12:44.181,rcv,1472292764181,1472292764160,9775d52b-c8ed-4b64-b7c2-69604058df3a
2016-08-27T10:12:47.532,rcv,1472292767532,1472292767515,fda82af0-4016-465a-b575-5eb06e05b3d4
2016-08-27T10:12:48.698,rcv,1472292768698,1472292768677,629ee347-1521-4e95-a29d-2aa120a9e617
2016-08-27T10:12:53.677,rcv,1472292773677,1472292773660,70db812a-4df1-482e-8130-156859cc7678
2016-08-27T10:12:57.526,rcv,1472292777526,1472292777505,ff788ef8-58ad-4748-92cb-c7af10c5109a
2016-08-27T10:12:58.054,rcv,1472292778054,1472292778037,a1971640-411c-4de6-aa99-9e09b38c2467
2016-08-27T10:12:58.581,rcv,1472292778581,1472292778570,299fdda8-d41b-47a8-80fa-d89d2eebb542
2016-08-27T10:13:00.234,rcv,1472292780234,1472292780220,b7c36faa-bc86-4717-b891-e8132c8001c3
2016-08-27T10:13:01.280,rcv,1472292781280,1472292781261,1b5cae8d-253c-4d8f-98b5-d851a19fc5ea
2016-08-27T10:13:02.712,rcv,1472292782712,1472292782701,cff34ec6-e7d4-4bd9-9098-496f0beee191
2016-08-27T10:13:04.179,rcv,1472292784179,1472292784159,312b6779-45b8-495f-95c9-1b17dae25398
2016-08-27T10:13:04.317,rcv,1472292784317,1472292784297,0ec8aaec-ec2a-46dc-8ded-2a4662e85238
2016-08-27T10:13:05.947,rcv,1472292785947,1472292785935,9ecde011-bb74-4d27-b439-34d78d24f936
2016-08-27T10:13:10.131,rcv,1472292790131,1472292790111,dcaf60bb-c9bd-49d0-9efd-5cc2417a4f81
2016-08-27T10:13:13.259,rcv,1472292793259,1472292793243,f6e235f9-701f-41e7-b13f-76923e820da1
2016-08-27T10:13:15.613,rcv,1472292795613,1472292795595,4d5fa62e-cd73-4637-a83f-9693549f1dda
2016-08-27T10:13:16.758,rcv,1472292796758,1472292796743,0cc80d18-76c3-4252-a5ef-86e628cfdc6a
2016-08-27T10:13:17.689,rcv,1472292797689,1472292797679,de0667ce-f93a-427d-9a76-5d921da736fb
2016-08-27T10:13:17.896,rcv,1472292797896,1472292797877,d4999051-2b75-41d6-9ebd-8006e165a3a8
2016-08-27T10:13:23.092,rcv,1472292803092,1472292803081,cba9c686-df63-4872-bbe7-794de75113c1
2016-08-27T10:13:24.898,rcv,1472292804898,1472292804883,2fbaed3d-d1e4-40ae-92a6-589fe8eebae9
2016-08-27T10:13:32.982,rcv,1472292812982,1472292812968,a5d6921b-5bfd-4972-a502-228a23c4a6d9
2016-08-27T10:13:42.067,rcv,1472292822067,1472292822058,89027c32-9830-4714-8f64-b48eb253e240
2016-08-27T10:13:44.052,rcv,1472292824052,1472292824033,7fc5f021-1c3d-4b7b-913d-ababbe98d9e1
2016-08-27T10:13:52.251,rcv,1472292832251,1472292832235,30f4bafb-26f9-4add-b102-a7cc839eec48
2016-08-27T10:13:53.871,rcv,1472292833871,1472292833859,28e0cb6f-07c1-47f6-9c76-2ec1c7251693
2016-08-27T10:13:54.561,rcv,1472292834561,1472292834544,173b5fd3-a93c-4831-aafd-e08e78c1857e
2016-08-27T10:13:55.376,rcv,1472292835376,1472292835361,a8fadf5f-af7a-4f61-bdb7-44bffd96d4c3
2016-08-27T10:14:00.588,rcv,1472292840588,1472292840564,5dc65524-c2c2-4da3-929e-5bfe3af3283f
2016-08-27T10:14:05.966,rcv,1472292845966,1472292845954,1e5ea1b8-7517-4d3e-ac81-379f02a5bb2e
2016-08-27T10:14:07.417,rcv,1472292847417,1472292847406,9a23fc8f-1b3c-407c-bb7b-9bdb454117b5
2016-08-27T10:14:17.738,rcv,1472292857738,1472292857727,3f687d3b-ca03-4ed5-b2dd-8558730ac9e0
2016-08-27T10:14:17.984,rcv,1472292857984,1472292857973,39ebbef8-b3a2-4a24-942f-f128b46fc801
2016-08-27T10:14:22.302,rcv,1472292862302,1472292862293,64719b25-af70-4503-93fe-6c6f4e5d73e3
2016-08-27T10:14:29.670,rcv,1472292869670,1472292869658,d2ecf955-9f24-4c91-9ef8-4baa062b6c6c
2016-08-27T10:14:32.785,rcv,1472292872785,1472292872774,0b58c939-da8a-4fb0-9168-b3e0e7f15e97
2016-08-27T10:14:34.148,rcv,1472292874148,1472292874130,d6e4fc6d-0c58-42de-98a2-50583b9b9cbc
2016-08-27T10:14:34.300,rcv,1472292874300,1472292874288,c0d8c5ad-7873-4cea-ac44-73526ece97fb
