2016-08-27T13:39:00.077,rcv,1472305140077,1472305140033,3f4e61af-0297-4e92-aa60-d7acbc8cdc2c
2016-08-27T13:39:02.656,rcv,1472305142656,1472305142640,a50790f0-c101-47b5-b83e-ebbc65ed47fb
2016-08-27T13:39:03.976,rcv,1472305143976,1472305143962,1902a1d3-28f9-4995-bd70-85b76e6df634
2016-08-27T13:39:09.655,rcv,1472305149655,1472305149603,13b6bc79-9eac-4637-b988-f0a90ac5d58b
2016-08-27T13:39:11.950,rcv,1472305151950,1472305151895,06487457-1dbb-4d24-aa71-38a4109308d2
2016-08-27T13:39:14.166,rcv,1472305154166,1472305154148,72902abc-af03-4ee5-9011-6d5fae5b18c0
2016-08-27T13:39:17.063,rcv,1472305157063,1472305157046,66cc19ce-8d30-4481-9397-917daead8a51
2016-08-27T13:39:21.195,rcv,1472305161195,1472305161156,6b8c8936-c633-4e08-bb38-3b8ba70a25bd
2016-08-27T13:39:23.973,rcv,1472305163973,1472305163933,5eef4c66-2c44-43ed-93c2-255345dfb624
2016-08-27T13:39:26.276,rcv,1472305166276,1472305166253,5fd3a510-4aac-40d5-b961-c82ad66123c7
2016-08-27T13:39:31.111,rcv,1472305171111,1472305171053,d3f0765a-885f-4309-a7f3-512228aaef84
2016-08-27T13:39:33.654,rcv,1472305173654,1472305173606,32ef0067-9c1f-4e79-8907-5b2bea2931d4
2016-08-27T13:39:36.930,rcv,1472305176930,1472305176911,07aa436a-91dd-4a77-a215-0902b1f63a45
2016-08-27T13:39:39.099,rcv,1472305179099,1472305179085,e7ab19bd-c34b-4760-8cb0-76667d90ca89
2016-08-27T13:39:42.931,rcv,1472305182931,1472305182909,4f5bd3f7-8aeb-4a01-9a71-7cf2a69910c7
2016-08-27T13:39:44.768,rcv,1472305184768,1472305184754,575d6e8e-3bb7-4fed-a904-38d2cc038e18
2016-08-27T13:39:46.318,rcv,1472305186318,1472305186288,fa7087a8-9fb8-427a-8b9a-f4e66e8a5a7c
2016-08-27T13:39:48.372,rcv,1472305188372,1472305188358,a938e0f2-8d06-4e79-9e09-d1794f9102c9
2016-08-27T13:39:51.067,rcv,1472305191067,1472305191053,1fb584ce-71c4-4df7-b31d-fd0efe550fb0
2016-08-27T13:39:54.258,rcv,1472305194258,1472305194243,5a0d5e45-ee35-45dc-9df8-98be1b538914
2016-08-27T13:39:56.527,rcv,1472305196527,1472305196512,d7998218-7c60-48d0-83ec-6e7f2a91f80c
2016-08-27T13:39:57.673,rcv,1472305197673,1472305197653,f4914d84-9e2f-433f-b602-06a119ee79a3
2016-08-27T13:40:01.666,rcv,1472305201666,1472305201633,f21b138d-f1c3-4685-af02-9a463db1d00f
2016-08-27T13:40:03.399,rcv,1472305203399,1472305203366,1ac19879-b4c1-4fc9-9879-a4846eaef530
2016-08-27T13:40:06.922,rcv,1472305206922,1472305206905,1e52618c-c115-4212-919b-b0bfed4cafd5
2016-08-27T13:40:08.420,rcv,1472305208420,1472305208406,9172ecf7-6d15-4005-bd99-13d9e0558c8a
2016-08-27T13:40:10.920,rcv,1472305210920,1472305210903,29c5a448-9b91-4940-9019-92f6f72ea512
2016-08-27T13:40:12.401,rcv,1472305212401,1472305212384,6e67ed24-36a6-4b58-b190-c6f7fe4c7d53
2016-08-27T13:40:14.813,rcv,1472305214813,1472305214799,30177cf0-5115-4c28-86f0-4da6f46c9ce3
2016-08-27T13:40:17.700,rcv,1472305217700,1472305217686,78944815-ebf7-4806-9e3c-372c7a4573f1
2016-08-27T13:40:21.119,rcv,1472305221119,1472305221106,200e0688-a537-4ed3-adaf-e6d590e8a445
2016-08-27T13:40:23.879,rcv,1472305223879,1472305223861,0ddfa048-68d1-46b9-a8b5-721d48d3afa5
2016-08-27T13:40:25.799,rcv,1472305225799,1472305225784,40497df2-b6c8-46a3-92e7-5f8e3dc8c5f8
2016-08-27T13:40:29.527,rcv,1472305229527,1472305229507,397849c6-4bdb-43cc-b894-857f7c5616b3
2016-08-27T13:40:32.643,rcv,1472305232643,1472305232629,4987ea6a-ff81-4b8a-8d1d-0a757fd71bf0
2016-08-27T13:40:35.093,rcv,1472305235093,1472305235065,ed34f8a7-c4df-4a72-b0ed-5116801407cf
2016-08-27T13:40:37.432,rcv,1472305237432,1472305237411,be947020-76d9-4e87-b696-eb209215740a
2016-08-27T13:40:39.221,rcv,1472305239221,1472305239198,00039fed-1d49-436b-ba40-92c234b17357
2016-08-27T13:40:42.195,rcv,1472305242195,1472305242174,9e169c78-5ae3-4efc-a6b6-7794f87f2494
2016-08-27T13:40:44.303,rcv,1472305244303,1472305244279,7d9f06f3-5f86-44db-9fda-3677c08ca088
